paper ID,measureID,pathway,measure general,measure specific -- outcome variable,outcome unit - concat w measure specific,morbid_or_abund_biomass_measure,effects on host,effects on community,predictor variable,ecosystem_process_mediate,have not added double counting,double-counted effect on plants / photosynthesizers as ecosystem effect,double-counted effect on non-plant hosts as ecosystem effect,ecosystem function not linked to morbidity or abund,location in paper,note,exclude as ecosystem measure,include as ecosystem measure,reason for inclusion or exclusion as ecosystem measure,notes,confirm
1263,,abiotic or biotic,abiotic,month,,,,,,,,,,,"F1, F2",,,,,,
1263,,abund biomass to ecosystem fxn,biogeochemical cycles,coarse particulate organic matter,(g ash-free dry mass/m2,community biomass,0,1,year 1 vs. year 2,,1,,,,"T1, F1",consider attributing to unknown,,,,,
1263,,abund biomass to ecosystem fxn,biogeochemical cycles,fine particulate organic matter,(g ash-free dry mass/m2,community biomass,0,1,year 1 vs. year 2,,1,,,,"T1, F1",consider attributing to unknown,,,,,
1263,,abund biomass to ecosystem fxn,biogeochemical cycles,very fine particulate organic matter,(g ash-free dry mass/m2,community biomass,0,1,year 1 vs. year 2,,1,,,,"T1, F1",consider attributing to unknown,,,,,
1263,,abund biomass to ecosystem fxn,biogeochemical cycles,total benthic organic matter,(g ash-free dry mass/m2,community biomass,0,1,year 1 vs. year 2,,1,,,,"T1, F1",consider attributing to unknown,,,,,
1263,,abund biomass to ecosystem fxn,primary production,algal biofilm,(g ash-free dry mass/m2,community biomass,0,1,year 1 vs. year 2,,1,,,,"T1, F1, F2",consider attributing to unknown,,,,,
1263,,abund biomass to ecosystem fxn,secondary production,biomass,macroinvertebrate ash free dry mass,community biomass,0,1,year 1 vs. year 2,,1,,,,F3,,,,,,
1263,,PP to abund biomass,community abundance,total macroinvertebrate community habitat-weighted abundance,ind/m2,,,1,year 1 vs. year 2,,,,,,F3,,,,,,
1263,,abiotic or biotic,biotic,community functional group,macroinvertebrate,,,1,year 1 vs. year 2,,,,,,F3,,,,,,
1263,,abund biomass to ecosystem fxn,secondary production,production,mg AFDM m-2 y-1,community production,,1,year 1 vs. year 2,,1,,,,F4,,,,,,
1264,,unknown to ecosystem fxn,biogeochemical cycles,foliar calcium,kg/ha,unknown biomass or phenotype,1,0,sampling interval (pre- vs. post disease),0,1,,,,F3,,,,,,
1264,,abiotic or biotic,biotic,forest type,,,,,,,,,,,"F3, F5",,,,,,
1264,,abund biomass to ecosystem fxn,primary production,foliar biomass [of host],kg/ha,host biomass,1,0,sampling interval (pre- vs. post disease),0,1,,,,F3,,,,,,
1264,,abund biomass to ecosystem fxn,primary production,foliar biomass [of host and community],kg/ha,host and community biomass,1,1,sampling interval (pre- vs. post disease),,1,,,,F4,,,,,,
1264,,abiotic or biotic,biotic,understory vs. overstory,,,,,,,,,,,F4,,,,,,
1264,,unknown to ecosystem fxn,biogeochemical cycles,foliar calcium,kg/ha,host and community biomass / composition / phenotype,1,1,sampling interval (pre- vs. post disease),,1,,,,F5,,,,,,
1285,,unknown to ecosystem fxn,biogeochemical cycles,respiration (CO2),soil,host and community biomass / composition / phenotype,1,1,health of neighboring trees (healthy vs. defoliated vs. dead),,1,,,,"T1, F1",,,,,,
1285,,unknown to ecosystem fxn,biogeochemical cycles,NH4+ availability,soil,host and community biomass / composition / phenotype,1,1,health of neighboring trees (healthy vs. defoliated vs. dead),,1,,,,"T1, F3",,,,,,
1285,,unknown to ecosystem fxn,biogeochemical cycles,NO3- availability,soil,host and community biomass / composition / phenotype,1,1,health of neighboring trees (healthy vs. defoliated vs. dead),,1,,,,"T1, F3",,,,,,
1285,,unknown to ecosystem fxn,biogeochemical cycles,PO4 3- availability,soil,host and community biomass / composition / phenotype,1,1,health of neighboring trees (healthy vs. defoliated vs. dead),,1,,,,"T1, F5",,,,,,
1285,,abiotic or biotic,biotic,tree species,,,,,,,,,,,T1,,,,,,
1285,,abiotic or biotic,biotic,forest type woodlands vs. closed,,,,,,,,,,,T1,,,,,,
1285,,abiotic or biotic,biotic,number of trees,,,,,,,,,,,"T1, F1",,,,,,
1285,,abiotic or biotic,abiotic,year,,,,,,,,,,,T1,,,,,,
1285,,abiotic or biotic,abiotic,season,,,,,,,,,,,"F1, F3",,,,,,
1303,1,PP to morbidity,host behavior,dead camel crickets added to stream vs. cricket removal vs. control,camel crickets,,1,0,dead camel crickets added to stream vs. cricket removal vs. control,,,,,,788,,,,,,
1303,1,morbidity to ecosystem fxn,secondary production,terrestrial invertebrates in trout diet ,mg dry mass,host behavior,0,1,dead camel crickets added to stream vs. cricket removal vs. control,,1,,,,F2,,,,,,
1303,,abiotic or biotic,biotic,community phenotype,trout size class,,,,,,,,,,F2,,,,,,
1303,1,morbidity to ecosystem fxn,secondary production,biomass of benthics,mg dry mass m-2,community biomass,0,1,dead camel crickets added to stream vs. cricket removal vs. control,,1,,,,"F3, F5",,,,,,
1303,,abiotic or biotic,biotic,community functional feeding group,,,,,,,,,,,F3,,,,,,
1303,,abiotic or biotic,biotic,community taxa,,,,,,,,,,,F3,,,,,,
1303,,morbidity to ecosystem fxn,primary production,chloropyll a biomass,mg m-2,community production,0,1,dead camel crickets added to stream vs. cricket removal vs. control,,1,,,,"F4, F5",,,,,,
1303,,morbidity to ecosystem fxn,biogeochemical cycles,break-down rate,mg loss day-1,community decomposition,0,1,dead camel crickets added to stream vs. cricket removal vs. control,,1,,,,"F4, F5",,,,,,
1319,,PP abundance,abundance,,,,,,,,,,,,2014,,,,,,
1319,,PP to morbidity,host reproduction,fecundity,(average # off spring·female−1·over 18 days),,1,0,infected vs. uninfected,,,,,,F1,,,,,,
1319,,abiotic or biotic,biotic,PP taxa,,,,,,,,,,,"F1, F2, T1, F4",,,,,,
1319,,abiotic or biotic,biotic,diet C:P ratio,,,,,,,,,,,"F1, F2, T1, F4",,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,N,"release (mol N· mol
C–1·day–1·10–3)",host phenotype,1,0,infected vs. uninfected,,1,,,,F2,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,P,"release (mol N· mol
C–1·day–1·10–3)",host phenotype,1,0,infected vs. uninfected,,1,,,,F2,,,,,,
1319,,abiotic or biotic,biotic,host fecundity,,,,,,,,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,secondary production,ingestion rate,,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,C,body C,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,N,body N,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,P,body P,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,C:N,body C:N,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,C:P,body C:P,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1319,,morbidity to ecosystem fxn,biogeochemical cycles,N:P,body N:P,host phenotype,1,0,infected vs. uninfected,,1,,,,T1,,,,,,
1323,,PP abundance,demography,spread per year,,,,,,,,,,,837,,,,,,
1323,,PP to host infection prevalence / intensity,infection prevalence,% of Mikania parasitized by Cuscuta,,,,,,,,,,,,,,,,,
1323,,abund biomass to ecosystem fxn,primary production,percent cover,%,host abundance,1,,,,1,,,,F1,,,,,,
1323,,morbidity to ecosystem fxn,biogeochemical cycles,N,content (g kg-1),host phenotype,1,0,untreated or treated w/ Cuscuta,0,1,,,,F1,,,,,,
1323,,morbidity to ecosystem fxn,biogeochemical cycles,K,content (g kg-1),host phenotype,1,0,untreated or treated w/ Cuscuta,0,1,,,,F1,,,,,,
1323,,morbidity to ecosystem fxn,biogeochemical cycles,P,content (g kg-1),host phenotype,1,0,untreated or treated w/ Cuscuta,0,1,,,,F1,,,,,,
1323,,morbidity to ecosystem fxn,biogeochemical cycles,N:P,ratio,host phenotype,1,0,untreated or treated w/ Cuscuta,0,1,,,,F1,,,,,,
1323,,abund biomass to ecosystem fxn,host biomass,biomass,per individual,host biomass,1,0,untreated or treated w/ Cuscuta,0,1,,,,F1,have not counted as ecosystem process because does not indicate number of individuals,,,,changed from PP --> morbidity,
1323,,unknown to ecosystem fxn,biogeochemical cycles,N,soil total N (g kg-1),host / community / PP morbidity / biomass,1,1,untreated or treated w/ Cuscuta,,1,,,,F2,,,,,,
1323,,unknown to ecosystem fxn,biogeochemical cycles,K,soil available K (mg kg-1),host / community / PP morbidity / biomass,1,1,untreated or treated w/ Cuscuta,,1,,,,F2,,,,,,
1323,,PP to abund biomass,community composition,percent cover of native plants,%,,1,1,untreated or treated w/ Cuscuta,,,,,,F3,,,,,,
1323,,PP to abund biomass,community composition,species richness,number of species,,1,1,untreated or treated w/ Cuscuta,,,,,,F3,,,,,,
1323,,abiotic or biotic,both,years since treated,,,,,,,,,,,"F3, F2, F4",,,,,,
1323,,PP abundance,abundance,percent cover,,,,,,,,,,,F4,,,,,,
1323,,PP to ecosystem fxn,primary production,biomass,,,,,,,,,,,F4,,,,,,
1323,,PP to ecosystem fxn,biogeochemical cycles,N,content (g kg-1),,,,,,,,,,F4,,,,,,
1323,,PP to ecosystem fxn,biogeochemical cycles,P,content (g kg-1),,,,,,,,,,F4,,,,,,
1323,,PP to ecosystem fxn,biogeochemical cycles,K,content (mg kg-1),,,,,,,,,,F4,,,,,,
1323,,PP to ecosystem fxn,biogeochemical cycles,N:P ratio,,,,,,,,,,,F4,,,,,,
1328,,PP to host infection prevalence / intensity,infection prevalence,snails containing trematodes,,,,,,,,,,,,,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,C,molar carbon,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,"F1, F2",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,N,molar nitrogen,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,"F1, F2",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,P,molar phosphorous,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,"F1, F2",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,C:N,molar carbon:nitrogen,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,"F1, F2",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,C:P,molar carbon:phosphorous,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,"F1, F2",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,N:P,molar nitrogen:phosphorous,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,"F1, F2",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,N excretion rate,,host phenotype,1,0,parasite load,0,1,,,,5904,,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,N excretion rate,,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,5904,,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,P excretion rate,,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,5904,,,,,,
1328,,abiotic or biotic,biotic,PP taxa,,,,,,,,,,,"5904, F4",,,,,,
1328,,morbidity to ecosystem fxn,biogeochemical cycles,metabolic rate,mg O2 kg-1 hr-1,host phenotype,1,0,parasitized vs. non-parasitized,0,1,,,,F4,,,,,,
1334,,PP to host infection prevalence / intensity,infection prevalence and intensity,plot-level root disease severity,,,,,,,,,,,T1,,,,,,
1334,,abund biomass to ecosystem fxn,biogeochemical cycles,C,total non-soil carbon gain or loss (Mg/ha) over 100 years,community composition and biomass,1,1,root disease severity level,0,1,,,,T2,,,,,,
1334,,abiotic or biotic,biotic,community composition,stand dominance type,,,,,,,,,,T2,,,,,,
1334,,abund biomass to ecosystem fxn,biogeochemical cycles,C,total non-soil carbon (metric tons/ha),community composition and biomass,1,1,time since disturbance and level of disturbance,,1,,,,F4,,,,,,
1334,,abiotic or biotic,both,fire,,,,,,,,,,,F4,,,,,,
1334,,abiotic or biotic,biotic,harvest,,,,,,,,,,,F4,,,,,,
1334,,abiotic or biotic,biotic,bark beetle outbreak,,,,1,,,,,,,F4,,,,,,
1344,,PP to host infection prevalence / intensity,PP transmission vector,mean % of groups of parasites transmitted by zooplankton vs. benthic invertebrates,,,,,,,,,,,F8,,,,,,
1344,,abiotic or biotic,biotic,host age,,,,,,,,,,,"F8, F9",,,,,,
1344,,morbidity to ecosystem fxn,biogeochemical cycles,d13C,,host phenotype (foodshed),1,0,percent of zooplankton-transmitted parasites,,1,,,,F9,,,,,,
1352,,abund biomass to ecosystem fxn,primary production,biomass,,host biomass,1,0,inoculation with plant parasitic nematode vs. not,,1,,,,"T1, F1",,,,,,
1352,,PP abundance,abundance,nematodes added per pot,,,,,,,,,,,176,,,,,,
1352,,abiotic or biotic,biotic,host taxa: native vs. exotic,,,,,,,,,,,T1,,,,,,
1352,,abiotic or biotic,biotic,AMF,,,1,1,,,,,,,"T1, F3, T3, T2",,,,,,
1352,,abiotic or biotic,biotic,aboveground vs. belowground,,,1,,,,,,,,"T1, F1, T3",,,,,,
1352,,abund biomass to ecosystem fxn,primary production,root length,,host biomass,1,0,inoculation with plant parasitic nematode vs. not,,1,,,,T1,,,,,,
1352,,abund biomass to ecosystem fxn,primary production,average root diameter,,host biomass,1,0,inoculation with plant parasitic nematode vs. not,,1,,,,T1,,,,,,
1352,,abund biomass to ecosystem fxn,primary production,plant height,,host biomass,1,0,inoculation with plant parasitic nematode vs. not,,1,,,,"177, T2",,,,,,
1352,,abund biomass to ecosystem fxn,primary production,total leaf length,,host biomass,1,0,inoculation with plant parasitic nematode vs. not,,1,,,,"177, T2",,,,,,
1352,,PP to morbidity,host phenotype,number of leaves,,,,,,,,,,,"177, T2",,,,,,
1290,,abund biomass to ecosystem fxn,primary production,leaf area,cm2,host biomass,1,0,infested vs. uninfested leaves,,1,,,,"F1, T2",,,,,,
1290,,abund biomass to ecosystem fxn,primary production,leaf weight,mg,host biomass,1,0,infested vs. uninfested leaves,,1,,,,"F1, T2",,,,,,
1290,,morbidity to ecosystem fxn,biogeochemical cycles,N,nitrogen content (mg),host phenotype,1,0,infested vs. uninfested leaves,,1,,,,"F1, T2",,,,,,
1290,,morbidity to ecosystem fxn,biogeochemical cycles,C,carbon content (mg),host phenotype,1,0,infested vs. uninfested leaves,,1,,,,"F1, T2",,,,,,
1290,,morbidity to ecosystem fxn,biogeochemical cycles,C/N,ratio,host phenotype,1,0,infested vs. uninfested leaves,,1,,,,T2,,,,,,
1290,,morbidity to ecosystem fxn,biogeochemical cycles,d15N,%,host phenotype,1,0,infested vs. uninfested leaves,,1,,,,T2,,,,,,
1290,,morbidity to ecosystem fxn,biogeochemical cycles,d13C,%,host phenotype,1,0,infested vs. uninfested leaves,,1,,,,T2,,,,,,
1290,,PP to morbidity,host phenotype,"chlorophyll a flourescence: photochemical efficiency of photosystem
II ",,,1,0,infested vs. uninfested leaves,,,,,,T2,,,,,,
1290,,PP to morbidity,host phenotype,chlorophyll a fluorescence: total performance index,,,1,0,infested vs. uninfested leaves,,,,,,"T2, F4",,,,,,
1290,,abiotic or biotic,biotic,vegetation type,,,1,,,,,,,,T3,,,,,,
1290,,PP to host infection prevalence / intensity,infection prevalence,gall mite prevalence,,,,,,,,,,,T3,,,,,,
1290,,PP to host infection prevalence / intensity,infection intensity,gall mite density,,,,,,,,,,,T3,,,,,,
1290,,PP to host infection prevalence / intensity,infection intensity,gall mite intensity,,,,,,,,,,,T3,,,,,,
1290,,abiotic or biotic,biotic,gall sex,,,,,,,,,,,T4 (and others),,,,,,
1290,,abiotic or biotic,abiotic,temperature,,,,,,,,,,,T3,,,,,,
1290,,abiotic or biotic,both,shading,,,,,,,,,,,T3,,,,,,
1290,,abiotic or biotic,abiotic,UV-B reduction,,,,,,,,,,,T3,,,,,,
1290,,abiotic or biotic,both,water + nutrient,,,,,,,,,,,T3,,,,,,
974,,abiotic or biotic,biotic,leaf phenology of the host,,,,,,,,,,,T1,,,,,,
974,,abiotic or biotic,abiotic,season,,,,,,,,,,,"T1, F2",,,,,,
974,,PP morbidity,PP phenotype,maximum photosynthetic rate,µmol m−2 s−1 ),,0,0,phenology of host; season,,,,,,"T2, F1",,,,,,
974,,PP morbidity,PP phenotype,stomatal conductance,"(mol
m−2
s−1
)",,0,0,phenology of host; season,,,,,,"T2, F1, F3",,,,,,
974,,PP morbidity,PP phenotype,water potential,,,0,0,phenology of host; season,,,,,,T2,,,,,,
974,,abiotic or biotic,abiotic,pre-dawn vs. midday,,,,,,,,,,,T1,,,,,,
974,,PP to ecosystem fxn,biogeochemical cycles,transpiration,,,0,0,phenology of host; season,,,,,,T2,,,,,,
974,,PP morbidity,PP phenotype,water use efficiency,"µmol.mmol−1
)",,0,0,phenology of host; season,,,,,,F1,,,,,,
974,,abiotic or biotic,biotic,host taxa: evergreen vs. deciduous,,,,,,,,,,,"F1, F2, T3",,,,,,
974,,PP morbidity,PP phenotype,stomatal density,,,,,,,,,,,T3,,,,,,
974,,PP morbidity,PP phenotype,stomata width,,,,,,,,,,,T3,,,,,,
974,,PP morbidity,PP phenotype,stomata length,,,,,,,,,,,T3,,,,,,
974,,abiotic or biotic,biotic,leaf surface: abaxial vs. adaxial,,,,,,,,,,,,,,,,,
1026,,unknown to ecosystem fxn,biogeochemical cycles,soil pore water salinity,ppt,community composition OR community morbidity,?,?,with parasite vs. parasites removed ,,1,,,,F2,,,,,,
1026,,unknown to ecosystem fxn,biogeochemical cycles,hypoxia: redox potential,mV,community composition OR community morbidity,?,?,with parasite vs. parasites removed ,,1,,,,F2,,,,,,
1026,,abiotic or biotic,both,site,,,,,,,,,,,,,,,,,
1026,,PP to abund biomass,community composition,species richness,,,1,1,years of parasite removal,,,,,,F3,,,,,,
1026,,abund biomass to ecosystem fxn,primary production,cover,%,host and community biomass,1,1,years of parasite removal,,,,,,F4,,,,,,
1026,,abiotic or biotic,biotic,host and community taxa,,,1,1,,,,,,,F4,,,,,,
1047,,PP to morbidity,host phenotype,shell breaking force,,,1,0,infection category (uninfected vs. trematode species),,,,,,T2,,,,,,
1047,,abiotic or biotic,biotic,host new growth vs. old growth,,,,,,,,,,,"F4, F5, T2",,,,,,
1047,,abund biomass to ecosystem fxn,secondary production,shell growth,,host production,1,0,infection category (uninfected vs. trematode species),,1,,,,T2,,,,,,
1047,,abund biomass to ecosystem fxn,secondary production,shell length,,host production,1,0,infection category (uninfected vs. trematode species),,1,,,,"T2, F3",,,,,,
1047,,abiotic or biotic,biotic,host shell length,,,,,,,,,,,T2,,,,,,
1047,,abiotic or biotic,abiotic,pH,,,,,,,,,,,"T2, F2, F4, F5",,,,,,
1047,,abiotic or biotic,biotic,PP taxa,,,,,,,,,,,"F2, F4, F5",,,,,,
669,,morbidity to ecosystem fxn,secondary production,total number of killed prey,,host functional response,1,1 (prey),infected vs. uninfected,,1,,,,"F3, F4",,,,,,
669,,abiotic or biotic,biotic,prey density,,,,,,,,,,,"F3, F4",,,,,,
669,,PP to host infection prevalence / intensity,infection prevalence,,,,,,,,,,,,,,,,,,
1600,,PP to abund biomass,host and PP production,seed rain under canopy,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,,,,,,
1600,,PP to abund biomass,"host, PP, and community production",seed density,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,,,,,,
1600,,PP to abund biomass,community composition,seed richness,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,,,,,,
1600,,PP to abund biomass,"host, PP, and community demography",seed predation,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,,,,,,
1600,,PP to abund biomass,host and community demography,seedling establishment,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,,,,,,
1600,,PP to abund biomass,host and community abundance,density of saplings,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,includes pine trees,,,,,
1600,,PP to abund biomass,community composition,sapling richness,,,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,,,,,T1,,,,,,
1600,,abund biomass to ecosystem fxn,primary production,adult plant coverage,,host and community biomass,1,1,"unparasitized, parasitized, dead parasitized Pinus negra trees",,1,,,,T1,,,,,,
