"","paper.ID","year","author","title","Pathogen.kingdom","pathogen.kingdom.notes","Host.kingdom","host.kingdom.notes","System","System.2","System.2.simplified","PP.to.ecosystem.fxn","PP.abundance","PP.morbidity","PP.to.host.infection.prevalence...intensity","PP.to.abund.biomass","PP.to.morbidity","PP.to.unknown","abund.biomass.to.ecosystem.fxn","morbidity.to.ecosystem.fxn","unknown.to.ecosystem.fxn","ecosystem.fxn.to.PP","abiotic.or.biotic","location","note.x","experimental..PP.manipulation.or.mimic...1..observational..2..both..3.","process.vs..standing.stock.vs..both","process.vs..standing.stock.notes","highest.observational.scale..species.vs..community.ecosystem..of.ecosystem.impact","type.of.manipulation.or.comparison","spatial.scale","coordinates.in.paper","date.processed","time.start","time.end","time.elapsed","date.quant.data","time.elapsed.1","digitizing.time","figures.digitized","note.on.quant","exclude","reason.for.excluding","measureID","pathway","measure.general","measure.specific....outcome.variable","data.to.use","regression.coefficient","regression.coefficient.SE","regression.or.correlation","percent","value","digitizable.or.raw.data.available","variable.greater.without.pathogen.parasite","direction","note.directionality.of.effect","test.statistic.bounded.below","percent.difference","P","F","df","groups","t","sample.size.total","sample.size.control","sample.size.infected","secondary_factor","secondary_factor_level","tertiary_factor","tertiary_factor_level","quaternary.factor","quaternary.factor.level","variance.measure","control.mean","control.variance","variance.not.reported","control.CI.lower","control.CI.upper","infected.mean","infected.variance","infected.CI.lower","infected.CI.upper","correlation.coefficient","R.squared","R.squared.se","U","digitized_data","predictor.variable","predictor.value","predictor.unit","outcome.unit...concat.w.measure.specific","morbid_or_abund_biomass_measure","effects.on.host","effects.on.community","ecosystem_process_mediate","have.not.added.double.counting","double.counted.effect.on.plants...photosynthesizers.as.ecosystem.effect","double.counted.effect.on.non.plant.hosts.as.ecosystem.effect","ecosystem.function.not.linked.to.morbidity.or.abund","location.in.paper","note.y","exclude.as.ecosystem.measure","include.as.ecosystem.measure","reason.for.inclusion.or.exclusion.as.ecosystem.measure","notes","confirm"
"1844",1223,"","Ge","Seasonal dynamics of dissolved organic carbon, nitrogen and other   nutrients in soil of Pinus massoniana stands after pine wilt disease   disturbance","animal","","plant","","terrestrial","forest","",0,0,NA,1,1,0,0,1,0,1,0,0,"Hefei, Anhui Province, East China","ecosystem because soil effects encompass all plants","2","stock","stock","ecosystem","comparison of forest and soil characteristics in (selected highly, moderately, and undisturbed stands)","three stands in suburban forest park, each stand 40 m x 40 m","1","9/7","11:42","12:07","0:25:00","10/8",NA,NA,NA,">2 conditions (undisturbed, moderately, highly); no measure of variance",NA,"","",NA,"biomass or phenotype","P","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"disturbance level by pine wilt disease","","","Total P (g kg-1)","biomass or phenotype","1","1",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1845",1223,"","Ge","Seasonal dynamics of dissolved organic carbon, nitrogen and other   nutrients in soil of Pinus massoniana stands after pine wilt disease   disturbance","animal","","plant","","terrestrial","forest","",0,0,NA,1,1,0,0,1,0,1,0,0,"Hefei, Anhui Province, East China","ecosystem because soil effects encompass all plants","2","stock","stock","ecosystem","comparison of forest and soil characteristics in (selected highly, moderately, and undisturbed stands)","three stands in suburban forest park, each stand 40 m x 40 m","1","9/7","11:42","12:07","0:25:00","10/8",NA,NA,NA,">2 conditions (undisturbed, moderately, highly); no measure of variance",NA,"","","unknown to ecosystem fxn","biogeochemical cycles","K","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"disturbance level by pine wilt disease","","","Total K (g kg-1)","biomass or phenotype","1","1",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1846",1223,"","Ge","Seasonal dynamics of dissolved organic carbon, nitrogen and other   nutrients in soil of Pinus massoniana stands after pine wilt disease   disturbance","animal","","plant","","terrestrial","forest","",0,0,NA,1,1,0,0,1,0,1,0,0,"Hefei, Anhui Province, East China","ecosystem because soil effects encompass all plants","2","stock","stock","ecosystem","comparison of forest and soil characteristics in (selected highly, moderately, and undisturbed stands)","three stands in suburban forest park, each stand 40 m x 40 m","1","9/7","11:42","12:07","0:25:00","10/8",NA,NA,NA,">2 conditions (undisturbed, moderately, highly); no measure of variance",NA,"","",NA,"biomass or phenotype","K","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"disturbance level by pine wilt disease","","","Total K (g kg-1)","biomass or phenotype","1","1",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1847",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP abundance","abundance","number of bacteria","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"971","",NA,"","","",""
"1848",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","abiotic or biotic","biotic","diet C:P ratio","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"T3, F1, T4, F2, F3, F4, F5","",NA,"","","",""
"1849",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","NH4 ","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","release","host physiology","1","0",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1850",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","NH4 ","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","release","host physiology","1","0",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1851",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","SRP","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","release","host physiology","1","0",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1852",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","SRP","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","release","host physiology","1","0",0,"",NA,NA,NA,"T3","",NA,"","","",""
"1853",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","N:P release","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","release","host physiology","1","0",0,"",NA,NA,NA,"T3, F1","",NA,"","","",""
"1854",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","N:P release","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","release","host physiology","1","0",0,"",NA,NA,NA,"T3, F1","",NA,"","","",""
"1855",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","secondary production","ingestion rate","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","μmol CAlgae × μmol
CDaphnia
−1 × day−1","host physiology","1","0",0,"",NA,NA,NA,"T3, F2","",NA,"","","",""
"1856",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","ingestion rate","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","μmol CAlgae × μmol
CDaphnia
−1 × day−1","host physiology","1","0",0,"",NA,NA,NA,"T3, F2","",NA,"","","",""
"1857",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","C","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body %","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1858",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","C","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body %","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1859",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","N","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body %","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1860",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","N","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body %","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1861",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","P","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body %","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1862",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","P","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body %","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1863",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","C:N","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body C:N","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1864",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","C:N","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body C:N","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1865",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","C:P","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body C:P","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1866",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","PP to morbidity","host physiology","C:P","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body C:P","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
"1867",1233,"","Narr","Does infection tilt the scales? Disease effects on the mass balance of   an invertebrate nutrient recycler","bacteria","","animal","","aquatic","coastal","",0,1,NA,1,0,1,0,0,1,0,0,1,"clones originally from Baltic Sea","","1 (experimentally infected)","both","both","species","comparison of nutrient excretion and ingestion of infected and uninfected","individuals in 40 ml media","0","9/7","12:48","13:15","0:27:00","10/8",NA,NA,NA,"two-way anova",NA,"","","morbidity to ecosystem fxn","biogeochemical cycles","N:P","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection","","","body N:P","host physiology","1","0",0,"",NA,NA,NA,"T3, F4","",NA,"","","",""
